id,addr,place,class,type,call,lat,lng
4915,서울특별시 강남구 영동대로 227,정산빌딩정상어학원 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4916,서울특별시 강남구 영동대로 227,정산빌딩정상어학원 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4917,서울특별시 강남구 영동대로 225,강남나무병원 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4918,서울특별시 강남구 영동대로 225,강남나무병원 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4919,서울특별시 강남구 영동대로 221,서림상가 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4920,서울특별시 강남구 영동대로 221,서림상가 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4921,서울특별시 강남구 영동대로 219,미소야매장앞 버스정류장(23-236) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4922,서울특별시 강남구 영동대로 219,미소야매장앞 버스정류장(23-236) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4923,서울특별시 강남구 영동대로 215,일원빌딩스타벅스매장 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4924,서울특별시 강남구 영동대로 215,일원빌딩스타벅스매장 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4925,서울특별시 강남구 삼성로 212,(영동대로)은마아파트1동 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4926,서울특별시 강남구 삼성로 212,(영동대로)은마아파트1동 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4927,서울특별시 강남구 삼성로 212,은마아파트상가 앞 버스정류장(23-233) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4928,서울특별시 강남구 삼성로 212,은마아파트상가 앞 버스정류장(23-233) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4929,서울특별시 강남구 삼성로 236,은마치안센터 앞 버스정류장(23-234) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4930,서울특별시 강남구 삼성로 236,은마치안센터 앞 버스정류장(23-234) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4931,서울특별시 강남구 도곡로 501,(삼성로)SM타워하나은행 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4932,서울특별시 강남구 도곡로 501,(삼성로)SM타워하나은행 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4933,서울특별시 강남구 삼성로 324,신해청상가앞 버스정류장(23-247) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4934,서울특별시 강남구 삼성로 324,신해청상가앞 버스정류장(23-247) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4935,서울특별시 강남구 삼성로 334,M빌딩앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4936,서울특별시 강남구 삼성로 334,M빌딩앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4937,서울특별시 강남구 삼성로 408,경승빌딩앞 버스정류장(23-250) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4938,서울특별시 강남구 삼성로 408,경승빌딩앞 버스정류장(23-250) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4939,서울특별시 강남구 삼성로 430,하이글로빌딩 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4940,서울특별시 강남구 삼성로 430,하이글로빌딩 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4941,서울특별시 강남구 삼성로 401,아티드빌딩 앞 버스정류장(23-261) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4942,서울특별시 강남구 삼성로 401,아티드빌딩 앞 버스정류장(23-261) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4943,서울특별시 강남구 삼성로 335,GS칼텍스센트럴주유소 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4944,서울특별시 강남구 삼성로 335,GS칼텍스센트럴주유소 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4945,서울특별시 강남구 삼성로 233,신사빌딩앞 버스정류장(23-224) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4946,서울특별시 강남구 삼성로 233,신사빌딩앞 버스정류장(23-224) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4947,서울특별시 강남구 대치동 449(삼성로),(삼성로)한티근린공원 버스정류장(23-225) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4948,서울특별시 강남구 대치동 449(삼성로),(삼성로)한티근린공원 버스정류장(23-225) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4949,서울특별시 강남구 대치동 212-1(삼성로),한티근린공원 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4950,서울특별시 강남구 대치동 212-1(삼성로),한티근린공원 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4951,서울특별시 강남구 선릉로 424,우리집만두가게 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4952,서울특별시 강남구 선릉로 424,우리집만두가게 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4953,서울특별시 강남구 선릉로 434,대치동889-33 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4954,서울특별시 강남구 선릉로 434,대치동889-34 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4955,서울특별시 강남구 선릉로 423,동부센트레빌 앞 버스정류장(23-307) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4956,서울특별시 강남구 선릉로 423,동부센트레빌 앞 버스정류장(23-307) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4957,서울특별시 강남구 선릉로69길 20,대림이편한세상 앞 버스정류장(23-308) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4958,서울특별시 강남구 선릉로69길 20,대림이편한세상 앞 버스정류장(23-308) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4959,서울특별시 강남구 선릉로 209,대도초등학교후문 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4960,서울특별시 강남구 선릉로 209,대도초등학교후문 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4961,서울특별시 강남구 남부순환로 2807,(선릉로)숙명여고후문 육교 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4962,서울특별시 강남구 남부순환로 2807,(선릉로)숙명여고후문 육교 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4963,서울특별시 강남구 선릉로 206,대치동부센트레빌 앞 버스정류장(23-220) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4964,서울특별시 강남구 선릉로 206,대치동부센트레빌 앞 버스정류장(23-220) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4965,서울특별시 강남구 도곡로43길 21,(언주로)래미안그레이트아파트 버스정류장(23-925) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4966,서울특별시 강남구 도곡로43길 21,(언주로)래미안그레이트아파트 버스정류장(23-925) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4967,서울특별시 강남구 언주로 316,대림역삼아파트 앞 버스정류장(23-296) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4968,서울특별시 강남구 언주로 316,대림역삼아파트 앞 버스정류장(23-296) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4969,서울특별시 강남구 역삼로 306,(언주로)개나리래미안아파트 앞 버스정류장(23-876) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4970,서울특별시 강남구 역삼로 306,(언주로)개나리래미안아파트 앞 버스정류장(23-876) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4971,서울특별시 강남구 언주로 420,역삼자이아파트 앞 버스정류장(23-298) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4972,서울특별시 강남구 언주로 420,역삼자이아파트 앞 버스정류장(23-298) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4973,서울특별시 강남구 언주로 420,역삼자이아파트102동 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4974,서울특별시 강남구 언주로 420,역삼자이아파트102동 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4975,서울특별시 강남구 논현로 404,정안빌딩앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4976,서울특별시 강남구 논현로 404,정안빌딩앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4977,서울특별시 강남구 논현로 432,역삼역1번출구 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4978,서울특별시 강남구 논현로 432,역삼역1번출구 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4979,서울특별시 강남구 논현로 405,해은빌딩앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4980,서울특별시 강남구 논현로 405,해은빌딩앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4981,서울특별시 강남구 양재대로55길 14,(개포로)일원1동사무소앞 버스정류장(23-872) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4982,서울특별시 강남구 양재대로55길 14,(개포로)일원1동사무소앞 버스정류장(23-872) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4983,서울특별시 강남구 양재대로55길 19,(개포로)일원1동 주민센터(가락시장/헬리오시티 방면)버스정류장(23-400) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4984,서울특별시 강남구 양재대로55길 19,(개포로)일원1동 주민센터(가락시장/헬리오시티 방면)버스정류장(23-400) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4985,서울특별시 강남구 일원로 7,(개포로)대청역3번출구 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4986,서울특별시 강남구 일원로 7,(개포로)대청역3번출구 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4987,서울특별시 강남구 개포로110길 15,대청역6번출구 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4988,서울특별시 강남구 개포로110길 15,대청역6번출구 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4989,서울특별시 강남구 개포로 513,양전초등학교 앞 버스정류장(23-357) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4990,서울특별시 강남구 개포로 513,양전초등학교 앞 버스정류장(23-357) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4991,서울특별시 강남구 개포로 516,개포주공6단지 앞 버스정류장(23-358) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4992,서울특별시 강남구 개포로 516,개포주공6단지 앞 버스정류장(23-358) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4993,서울특별시 강남구 개포로 509,개포동근린공원 앞 버스정류장(23-355) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
4994,서울특별시 강남구 개포로 509,개포동근린공원 앞 버스정류장(23-355) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
4995,서울특별시 강남구 삼성로 40,(개포로)청송빌딩 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4996,서울특별시 강남구 삼성로 40,(개포로)청송빌딩 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4997,서울특별시 강남구 개포동660-4(개포로),개포주공1단지116동 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
4998,서울특별시 강남구 개포동660-4(개포로),개포주공1단지116동 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
4999,서울특별시 강남구 언주로 101,(개포로)쌍용개포아파트 하나은행 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
5000,서울특별시 강남구 언주로 101,(개포로)쌍용개포아파트 하나은행 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
5001,서울특별시 강남구 개포로 261,개포동 용바람다리 앞 버스정류장(23-378) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
5002,서울특별시 강남구 개포로 261,개포동용바람다리  앞 버스정류장(23-378) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
5003,서울특별시 강남구 개포로 261,개포지구대 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,,,
5004,서울특별시 강남구 개포로 261,개포지구대 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,,,
5005,서울특별시 강남구 개포로 224,준빌딩앞 버스정류장(23-376) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
5006,서울특별시 강남구 개포로 224,준빌딩앞 버스정류장(23-376) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
5007,서울특별시 강남구 개포동 1248(개포로),포이근린공원 앞 버스정류장(23-373) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,,,
5008,서울특별시 강남구 개포동 1248(개포로),포이근린공원 앞 버스정류장(23-373) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,,,
